Customer ID,Date of Purchase,Purchase Value
11240,2022-05-25 12:19:58.580611,733.35
10688,2025-02-28 12:19:58.580611,1102.99
11484,2023-02-09 12:19:58.580611,286.86
11633,2022-11-09 12:19:58.580611,97.82
12152,2024-03-23 12:19:58.580611,984.1
10510,2022-03-08 12:19:58.580611,175.24
10384,2023-07-03 12:19:58.580611,549.21
10404,2024-01-16 12:19:58.580611,843.56
10517,2022-12-13 12:19:58.580611,352.85
10475,2024-03-30 12:19:58.580611,183.2
12000,2025-01-07 12:19:58.580611,944.72
11668,2022-10-29 12:19:58.580611,789.49
11893,2025-02-24 12:19:58.580611,1187.22
11460,2022-06-29 12:19:58.580611,472.18
10713,2023-02-25 12:19:58.580611,158.56
10082,2022-08-25 12:19:58.580611,905.13
11168,2023-01-08 12:19:58.580611,669.12
11901,2022-08-22 12:19:58.580611,326.66
12048,2024-06-07 12:19:58.580611,957.72
10050,2022-09-10 12:19:58.580611,316.17
10684,2024-01-19 12:19:58.580611,379.33
10716,2025-02-13 12:19:58.580611,192.71
11469,2022-08-10 12:19:58.580611,533.37
10448,2022-08-21 12:19:58.580611,555.01
10880,2023-04-13 12:19:58.580611,661.16
10487,2024-12-24 12:19:58.580611,876.95
11823,2023-07-25 12:19:58.580611,1095.77
12081,2024-03-17 12:19:58.580611,242.88
12142,2024-05-17 12:19:58.580611,150.33
11574,2024-06-15 12:19:58.580611,110.57
12201,2024-10-21 12:19:58.580611,249.42
10249,2023-12-22 12:19:58.580611,820.32
10673,2022-09-03 12:19:58.580611,897.5
10437,2023-05-14 12:19:58.580611,963.02
12165,2023-06-29 12:19:58.580611,360.52
10770,2023-12-18 12:19:58.580611,429.54
10267,2024-11-27 12:19:58.580611,626.28
11984,2022-10-20 12:19:58.580611,160.13
11077,2025-01-27 12:19:58.580611,768.37
10235,2022-04-16 12:19:58.580611,1181.95
10388,2024-05-07 12:19:58.580611,490.5
10762,2022-04-01 12:19:58.580611,925.66
11848,2024-05-26 12:19:58.580611,645.04
10623,2022-10-11 12:19:58.580611,231.87
11252,2023-05-03 12:19:58.580611,736.28
10577,2022-04-02 12:19:58.580611,422.86
12122,2024-06-13 12:19:58.580611,128.19
10434,2022-05-04 12:19:58.580611,794.77
12150,2023-09-01 12:19:58.580611,1043.41
10763,2022-05-30 12:19:58.580611,472.69
11329,2024-06-20 12:19:58.580611,523.23
12145,2022-03-19 12:19:58.580611,1079.03
11358,2023-06-30 12:19:58.580611,993.11
10446,2024-01-16 12:19:58.580611,883.6
12017,2023-10-07 12:19:58.580611,366.16
11331,2022-04-17 12:19:58.580611,1100.34
10248,2023-06-29 12:19:58.580611,261.4
10165,2024-07-01 12:19:58.580611,785.72
11358,2023-09-06 12:19:58.580611,121.97
11019,2024-09-18 12:19:58.580611,804.53
10541,2024-10-19 12:19:58.580611,397.63
10758,2022-06-04 12:19:58.580611,589.14
12128,2023-01-20 12:19:58.580611,473.24
12180,2023-04-23 12:19:58.580611,281.76
10796,2024-06-08 12:19:58.580611,780.4
10137,2023-12-08 12:19:58.580611,1068.99
12231,2024-06-24 12:19:58.580611,1154.58
11353,2025-02-24 12:19:58.580611,303.5
11875,2024-10-07 12:19:58.580611,886.28
10068,2023-02-27 12:19:58.580611,827.42
12100,2025-01-27 12:19:58.580611,471.15
11473,2023-06-25 12:19:58.580611,111.2
10204,2023-04-27 12:19:58.580611,855.67
12173,2022-10-14 12:19:58.580611,1139.5
10042,2023-06-13 12:19:58.580611,791.65
11906,2025-01-03 12:19:58.580611,573.17
12158,2025-02-23 12:19:58.580611,672.92
10760,2024-02-20 12:19:58.580611,311.59
12142,2023-01-30 12:19:58.580611,923.1
11994,2022-10-24 12:19:58.580611,918.53
11935,2025-02-27 12:19:58.580611,251.52
10899,2023-09-12 12:19:58.580611,1064.56
10359,2023-05-02 12:19:58.580611,388.8
11719,2025-01-19 12:19:58.580611,1180.3
10280,2025-02-17 12:19:58.580611,515.02
11887,2022-12-10 12:19:58.580611,287.45
10666,2022-06-07 12:19:58.580611,480.41
10092,2023-04-13 12:19:58.580611,578.6
10671,2022-03-10 12:19:58.580611,166.93
11969,2024-12-27 12:19:58.580611,731.82
10060,2023-05-01 12:19:58.580611,753.37
11028,2023-09-13 12:19:58.580611,910.21
11489,2022-09-25 12:19:58.580611,122.38
10603,2024-03-21 12:19:58.580611,690.77
10681,2024-12-01 12:19:58.580611,148.73
11428,2023-10-26 12:19:58.580611,868.27
12280,2022-07-13 12:19:58.580611,151.86
10523,2024-04-23 12:19:58.580611,1102.02
12393,2022-11-13 12:19:58.580611,869.31
11968,2025-02-27 12:19:58.580611,653.2
11101,2022-05-18 12:19:58.580611,580.07
11753,2022-10-27 12:19:58.580611,235.05
11836,2024-12-15 12:19:58.580611,413.01
12296,2024-07-03 12:19:58.580611,1054.54
12094,2023-07-28 12:19:58.580611,1093.94
11144,2022-09-13 12:19:58.580611,90.83
12261,2023-06-22 12:19:58.580611,749.49
12286,2024-05-29 12:19:58.580611,888.42
11079,2022-07-08 12:19:58.580611,776.81
12397,2022-08-05 12:19:58.580611,180.66
10106,2024-01-14 12:19:58.580611,331.67
10047,2022-06-09 12:19:58.580611,367.88
10336,2024-04-19 12:19:58.580611,1013.21
11049,2023-07-04 12:19:58.580611,604.15
11280,2023-01-01 12:19:58.580611,630.38
12055,2023-12-10 12:19:58.580611,1127.73
10624,2024-07-04 12:19:58.580611,797.17
11890,2022-10-18 12:19:58.580611,1087.52
11276,2022-09-10 12:19:58.580611,596.72
11715,2024-02-18 12:19:58.580611,255.87
10302,2024-05-04 12:19:58.580611,1122.23
10638,2023-08-18 12:19:58.580611,599.16
10055,2023-07-12 12:19:58.580611,291.61
10725,2024-09-09 12:19:58.580611,425.66
10525,2024-01-27 12:19:58.580611,146.39
10473,2024-09-19 12:19:58.580611,609.81
10027,2023-01-22 12:19:58.580611,1036.97
12125,2022-05-07 12:19:58.580611,1126.27
10364,2022-09-18 12:19:58.580611,1125.19
10525,2024-08-18 12:19:58.580611,229.01
11335,2022-04-25 12:19:58.580611,514.08
10882,2022-10-05 12:19:58.580611,121.33
11030,2022-06-15 12:19:58.580611,1039.23
11026,2025-01-03 12:19:58.580611,488.22
11646,2022-08-27 12:19:58.580611,790.54
10918,2025-02-21 12:19:58.580611,883.54
12410,2023-07-27 12:19:58.580611,567.13
11774,2023-08-03 12:19:58.580611,430.15
11531,2023-09-27 12:19:58.580611,1158.06
11906,2025-02-09 12:19:58.580611,1160.58
11215,2022-08-13 12:19:58.580611,411.27
11654,2023-11-25 12:19:58.580611,622.38
10484,2022-03-05 12:19:58.580611,1169.86
12075,2024-11-11 12:19:58.580611,95.4
10713,2022-10-23 12:19:58.580611,548.07
11062,2024-07-11 12:19:58.580611,201.51
11976,2023-09-14 12:19:58.580611,655.17
11296,2025-02-16 12:19:58.580611,117.38
11254,2024-05-11 12:19:58.580611,541.66
12133,2023-07-14 12:19:58.580611,334.98
10125,2022-11-20 12:19:58.580611,681.97
10536,2022-06-07 12:19:58.580611,1195.55
12192,2022-11-13 12:19:58.580611,978.6
12072,2023-09-05 12:19:58.580611,1028.66
11603,2022-07-03 12:19:58.580611,795.14
10066,2022-04-29 12:19:58.580611,136.13
10232,2022-05-15 12:19:58.580611,319.55
12156,2025-02-06 12:19:58.580611,1116.82
11169,2023-05-12 12:19:58.580611,496.39
12158,2024-03-12 12:19:58.580611,205.04
12275,2024-08-14 12:19:58.580611,869.67
10110,2022-10-23 12:19:58.580611,422.4
11493,2024-05-09 12:19:58.580611,388.43
12081,2024-01-30 12:19:58.580611,1197.75
10622,2024-11-03 12:19:58.580611,1042.53
11541,2023-06-15 12:19:58.580611,542.81
11305,2024-08-26 12:19:58.580611,1178.09
11761,2023-12-02 12:19:58.580611,811.63
11975,2025-01-13 12:19:58.580611,913.64
12362,2022-07-30 12:19:58.580611,124.98
10876,2024-09-04 12:19:58.580611,224.98
11989,2024-03-26 12:19:58.580611,792.72
11312,2024-07-15 12:19:58.580611,1087.92
11460,2023-11-12 12:19:58.580611,782.36
12324,2023-02-01 12:19:58.580611,238.77
11733,2024-06-10 12:19:58.580611,218.49
11605,2023-08-18 12:19:58.580611,1027.05
11526,2023-09-09 12:19:58.580611,244.63
12397,2024-08-30 12:19:58.580611,667.46
11630,2024-04-30 12:19:58.580611,131.2
11160,2024-09-17 12:19:58.580611,179.54
10758,2023-05-27 12:19:58.580611,836.31
10242,2023-09-11 12:19:58.580611,854.99
11063,2022-09-04 12:19:58.580611,469.03
10228,2023-12-04 12:19:58.580611,329.33
10919,2023-02-26 12:19:58.580611,993.22
11246,2023-10-25 12:19:58.580611,330.98
10005,2023-06-09 12:19:58.580611,691.65
10467,2023-02-12 12:19:58.580611,1164.71
11755,2023-07-03 12:19:58.580611,254.12
10074,2024-09-11 12:19:58.580611,1134.37
10003,2022-12-22 12:19:58.580611,293.01
11870,2023-08-10 12:19:58.580611,719.86
10645,2024-07-11 12:19:58.580611,508.48
10117,2024-05-02 12:19:58.580611,1161.07
11629,2024-10-13 12:19:58.580611,393.63
12021,2023-10-26 12:19:58.580611,533.62
10946,2022-12-01 12:19:58.580611,1180.97
11464,2025-02-21 12:19:58.580611,685.48
10193,2024-06-15 12:19:58.580611,647.92
10846,2022-11-26 12:19:58.580611,376.13
11415,2023-02-01 12:19:58.580611,868.51
11458,2022-07-19 12:19:58.580611,105.95
12220,2024-01-14 12:19:58.580611,144.96
11668,2024-09-04 12:19:58.580611,755.29
12373,2024-11-25 12:19:58.580611,469.26
11433,2024-04-19 12:19:58.580611,1148.18
11141,2023-06-20 12:19:58.580611,1092.54
11810,2023-07-25 12:19:58.580611,882.21
10723,2023-03-01 12:19:58.580611,998.14
10224,2024-06-07 12:19:58.580611,830.74
10531,2025-01-05 12:19:58.580611,229.4
10112,2024-10-22 12:19:58.580611,939.75
12187,2023-06-16 12:19:58.580611,323.31
10558,2023-04-17 12:19:58.580611,449.02
12048,2024-11-05 12:19:58.580611,999.35
12137,2025-01-18 12:19:58.580611,685.54
10653,2022-07-07 12:19:58.580611,1044.53
10319,2022-07-04 12:19:58.580611,326.47
11573,2024-05-23 12:19:58.580611,764.63
11828,2024-07-18 12:19:58.580611,183.01
11917,2023-08-19 12:19:58.580611,803.8
10138,2022-11-20 12:19:58.580611,936.41
12026,2024-06-26 12:19:58.580611,739.27
12306,2023-02-26 12:19:58.580611,385.52
10901,2023-02-08 12:19:58.580611,124.79
10689,2024-10-18 12:19:58.580611,222.59
12039,2024-08-12 12:19:58.580611,780.76
10009,2023-12-27 12:19:58.580611,1127.21
10260,2024-11-26 12:19:58.580611,319.25
11942,2024-10-09 12:19:58.580611,905.88
11673,2023-08-21 12:19:58.580611,1051.76
12219,2022-11-05 12:19:58.580611,668.18
12060,2024-05-18 12:19:58.580611,832.89
11191,2023-07-13 12:19:58.580611,994.67
11619,2023-03-11 12:19:58.580611,379.35
10320,2024-11-06 12:19:58.580611,419.55
11342,2024-04-13 12:19:58.580611,90.7
11636,2022-08-15 12:19:58.580611,1159.03
12376,2022-10-20 12:19:58.580611,1108.47
11994,2024-12-19 12:19:58.580611,938.67
11943,2024-12-28 12:19:58.580611,177.77
12038,2022-12-02 12:19:58.580611,586.73
11118,2022-04-28 12:19:58.580611,203.1
11604,2023-04-30 12:19:58.580611,107.67
12365,2024-04-06 12:19:58.580611,773.96
10235,2024-12-06 12:19:58.580611,1156.52
11969,2023-08-22 12:19:58.580611,1092.18
10333,2023-08-04 12:19:58.580611,863.4
11908,2023-11-30 12:19:58.580611,197.27
10375,2023-08-17 12:19:58.580611,394.32
11160,2022-09-08 12:19:58.580611,445.26
11570,2024-12-01 12:19:58.580611,937.1
11319,2024-08-06 12:19:58.580611,980.5
11855,2023-01-26 12:19:58.580611,517.47
11372,2024-01-06 12:19:58.580611,553.85
10872,2023-10-31 12:19:58.580611,139.41
11252,2023-11-09 12:19:58.580611,410.94
12317,2024-06-21 12:19:58.580611,590.93
11851,2023-11-23 12:19:58.580611,219.85
11314,2024-10-03 12:19:58.580611,593.13
10724,2024-05-02 12:19:58.580611,1037.03
12052,2022-11-27 12:19:58.580611,735.27
10077,2023-11-14 12:19:58.580611,177.61
10131,2024-03-17 12:19:58.580611,302.76
10600,2022-08-29 12:19:58.580611,616.74
11772,2022-04-18 12:19:58.580611,491.25
11065,2023-01-29 12:19:58.580611,488.19
12136,2022-08-19 12:19:58.580611,677.49
12343,2025-02-15 12:19:58.580611,738.68
11863,2025-01-06 12:19:58.580611,974.52
11318,2024-06-28 12:19:58.580611,468.47
10615,2024-10-23 12:19:58.580611,984.07
11888,2023-09-16 12:19:58.580611,465.86
11046,2022-09-21 12:19:58.580611,151.53
10574,2025-01-03 12:19:58.580611,705.15
12190,2024-05-25 12:19:58.580611,742.57
10992,2024-11-10 12:19:58.580611,1127.34
12192,2023-10-16 12:19:58.580611,895.93
11248,2024-09-22 12:19:58.580611,1108.73
10502,2022-04-18 12:19:58.580611,1098.27
11997,2022-09-28 12:19:58.580611,761.08
10820,2024-05-15 12:19:58.580611,675.82
12151,2024-08-28 12:19:58.580611,708.76
11970,2023-09-22 12:19:58.580611,1175.95
10197,2022-12-26 12:19:58.580611,948.22
11669,2022-10-10 12:19:58.580611,207.96
11202,2022-10-15 12:19:58.580611,954.06
11471,2024-08-13 12:19:58.580611,279.3
11646,2023-01-29 12:19:58.580611,586.56
11692,2022-10-24 12:19:58.580611,323.61
11312,2024-11-23 12:19:58.580611,855.44
12035,2023-04-01 12:19:58.580611,1063.81
10477,2023-06-04 12:19:58.580611,412.3
11254,2022-11-28 12:19:58.580611,181.03
10922,2023-06-14 12:19:58.580611,421.33
10419,2023-09-25 12:19:58.580611,836.32
12204,2024-06-21 12:19:58.580611,454.92
11120,2025-01-31 12:19:58.580611,398.7
10950,2024-06-01 12:19:58.580611,294.72
12336,2024-12-31 12:19:58.580611,642.24
11277,2022-03-17 12:19:58.580611,396.3
12243,2024-05-29 12:19:58.580611,901.42
11857,2022-06-15 12:19:58.580611,175.05
10516,2023-10-02 12:19:58.580611,827.08
11658,2023-08-08 12:19:58.580611,353.69
11865,2022-04-20 12:19:58.580611,633.1
11141,2022-08-23 12:19:58.580611,407.56
11932,2023-05-29 12:19:58.580611,892.27
10814,2024-01-31 12:19:58.580611,1139.29
12275,2025-01-27 12:19:58.580611,1107.96
11900,2023-12-21 12:19:58.580611,737.6
12263,2023-12-24 12:19:58.580611,603.5
12062,2022-11-28 12:19:58.580611,998.31
12094,2022-09-02 12:19:58.580611,848.49
12371,2023-01-06 12:19:58.580611,293.76
10129,2023-08-23 12:19:58.580611,1001.22
10094,2024-07-17 12:19:58.580611,566.06
11955,2024-07-30 12:19:58.580611,299.77
10793,2024-12-21 12:19:58.580611,402.8
11834,2023-12-26 12:19:58.580611,386.96
12116,2023-03-18 12:19:58.580611,666.32
11683,2024-04-04 12:19:58.580611,350.15
10010,2024-08-25 12:19:58.580611,227.16
11865,2023-05-27 12:19:58.580611,227.3
10711,2023-07-15 12:19:58.580611,737.44
12070,2023-10-02 12:19:58.580611,905.58
10814,2023-08-18 12:19:58.580611,446.9
10345,2023-01-21 12:19:58.580611,128.46
12349,2022-05-08 12:19:58.580611,231.22
10362,2025-02-21 12:19:58.580611,1105.31
12265,2024-10-25 12:19:58.580611,637.83
12188,2023-10-31 12:19:58.580611,593.47
10984,2023-11-14 12:19:58.580611,132.23
11639,2022-05-24 12:19:58.580611,898.79
10827,2022-12-16 12:19:58.580611,676.16
10355,2022-09-30 12:19:58.580611,314.31
11347,2023-11-03 12:19:58.580611,212.18
11863,2023-01-19 12:19:58.580611,515.56
10126,2023-05-01 12:19:58.580611,1019.25
10603,2024-11-05 12:19:58.580611,1050.48
11928,2024-10-19 12:19:58.580611,759.16
11013,2024-11-14 12:19:58.580611,897.57
10050,2024-08-27 12:19:58.580611,217.82
11430,2022-08-28 12:19:58.580611,742.82
11792,2024-02-26 12:19:58.580611,830.33
11636,2023-03-01 12:19:58.580611,312.79
11645,2022-12-25 12:19:58.580611,1066.97
11205,2024-11-15 12:19:58.580611,306.45
11854,2023-04-12 12:19:58.580611,437.96
10566,2024-09-11 12:19:58.580611,778.82
12418,2023-07-07 12:19:58.580611,798.57
10935,2023-02-20 12:19:58.580611,866.32
11934,2022-08-13 12:19:58.580611,214.33
11332,2024-08-15 12:19:58.580611,1032.91
10201,2024-05-31 12:19:58.580611,681.46
12360,2022-05-01 12:19:58.580611,613.17
10116,2023-07-21 12:19:58.580611,1179.02
10936,2024-12-05 12:19:58.580611,911.82
10574,2023-06-22 12:19:58.580611,220.99
12291,2024-08-17 12:19:58.580611,929.76
10536,2024-04-15 12:19:58.580611,195.73
11625,2024-01-05 12:19:58.580611,120.49
12122,2025-01-28 12:19:58.580611,538.02
10385,2023-06-22 12:19:58.580611,1192.87
10474,2024-08-11 12:19:58.580611,284.12
10417,2023-07-23 12:19:58.580611,836.64
12394,2024-02-17 12:19:58.580611,282.47
10938,2023-09-03 12:19:58.580611,894.51
10954,2022-04-27 12:19:58.580611,650.94
10875,2023-11-17 12:19:58.580611,844.77
10762,2022-11-04 12:19:58.580611,315.19
11202,2023-03-10 12:19:58.580611,917.65
11205,2022-08-03 12:19:58.580611,1195.14
10663,2024-06-12 12:19:58.580611,828.87
10024,2024-03-10 12:19:58.580611,637.76
11990,2023-04-23 12:19:58.580611,1114.72
11203,2023-12-29 12:19:58.580611,107.6
10709,2022-12-01 12:19:58.580611,900.22
11879,2024-04-14 12:19:58.580611,1076.51
11184,2023-05-31 12:19:58.580611,158.46
12224,2022-03-31 12:19:58.580611,589.57
10284,2022-08-08 12:19:58.580611,317.24
10062,2022-10-06 12:19:58.580611,718.84
11002,2023-06-09 12:19:58.580611,810.99
10661,2022-12-17 12:19:58.580611,425.91
12203,2024-07-21 12:19:58.580611,600.58
11492,2023-07-07 12:19:58.580611,400.07
10966,2024-11-30 12:19:58.580611,500.02
10848,2024-08-07 12:19:58.580611,267.09
11107,2022-03-19 12:19:58.580611,1072.97
10688,2022-11-18 12:19:58.580611,101.11
10147,2022-12-26 12:19:58.580611,1069.47
10341,2024-05-30 12:19:58.580611,724.56
11086,2024-01-22 12:19:58.580611,458.14
11724,2023-10-26 12:19:58.580611,892.59
11383,2024-02-18 12:19:58.580611,653.6
10326,2024-08-18 12:19:58.580611,644.01
11792,2022-09-14 12:19:58.580611,212.26
11759,2024-05-14 12:19:58.580611,522.36
10989,2024-04-02 12:19:58.580611,357.58
12262,2022-10-14 12:19:58.580611,107.42
10951,2024-01-21 12:19:58.580611,489.71
10722,2023-07-21 12:19:58.580611,189.7
12079,2022-07-24 12:19:58.580611,375.08
12332,2024-05-11 12:19:58.580611,192.69
10428,2024-09-26 12:19:58.580611,202.05
11500,2024-02-03 12:19:58.580611,310.9
10285,2025-02-19 12:19:58.580611,1199.83
12065,2024-04-27 12:19:58.580611,92.42
10768,2022-04-19 12:19:58.580611,798.93
11394,2024-01-01 12:19:58.580611,246.78
10193,2025-02-21 12:19:58.580611,1111.9
10987,2025-01-06 12:19:58.580611,193.93
11136,2022-03-25 12:19:58.580611,1150.12
12161,2025-01-03 12:19:58.580611,768.13
11701,2024-10-12 12:19:58.580611,91.41
10946,2024-05-12 12:19:58.580611,1082.35
10830,2024-12-03 12:19:58.580611,669.1
11920,2023-04-20 12:19:58.580611,381.56
10054,2024-08-25 12:19:58.580611,941.68
10799,2022-06-24 12:19:58.580611,1118.6
10777,2023-06-05 12:19:58.580611,626.9
11481,2024-04-27 12:19:58.580611,440.26
11901,2023-12-13 12:19:58.580611,965.73
12209,2025-01-22 12:19:58.580611,846.78
12134,2024-01-22 12:19:58.580611,1076.52
10054,2022-09-11 12:19:58.580611,858.69
11823,2025-01-23 12:19:58.580611,360.32
11201,2022-10-10 12:19:58.580611,1124.14
10832,2024-04-30 12:19:58.580611,206.37
10312,2022-11-12 12:19:58.580611,387.42
11858,2022-12-03 12:19:58.580611,667.42
12007,2024-01-23 12:19:58.580611,717.97
12006,2023-03-29 12:19:58.580611,106.99
11790,2023-05-14 12:19:58.580611,956.44
10327,2024-03-26 12:19:58.580611,491.38
11287,2024-12-27 12:19:58.580611,541.12
12143,2022-06-21 12:19:58.580611,988.4
11111,2023-10-15 12:19:58.580611,511.0
11311,2024-06-26 12:19:58.580611,142.42
10451,2024-08-08 12:19:58.580611,285.85
11523,2023-07-20 12:19:58.580611,1151.05
10164,2023-07-19 12:19:58.580611,168.15
10181,2023-11-22 12:19:58.580611,483.97
10909,2024-03-25 12:19:58.580611,648.53
10822,2024-01-10 12:19:58.580611,637.54
10943,2023-07-09 12:19:58.580611,94.4
12001,2023-01-05 12:19:58.580611,646.29
12054,2022-06-28 12:19:58.580611,515.99
10329,2024-12-05 12:19:58.580611,1169.01
10774,2024-03-02 12:19:58.580611,266.67
12198,2024-08-14 12:19:58.580611,483.11
10146,2022-05-02 12:19:58.580611,555.62
10914,2022-09-12 12:19:58.580611,523.67
11571,2023-08-03 12:19:58.580611,829.07
11308,2024-05-29 12:19:58.580611,329.22
10081,2024-08-09 12:19:58.580611,335.39
10513,2022-09-13 12:19:58.580611,899.42
11920,2025-01-03 12:19:58.580611,645.32
11939,2024-08-30 12:19:58.580611,550.82
10745,2022-10-15 12:19:58.580611,277.82
11409,2022-03-29 12:19:58.580611,298.16
10706,2024-01-13 12:19:58.580611,101.71
10470,2024-01-12 12:19:58.580611,191.48
10395,2023-03-01 12:19:58.580611,708.09
11555,2022-11-16 12:19:58.580611,1079.98
12308,2024-12-26 12:19:58.580611,408.75
10804,2023-01-10 12:19:58.580611,453.8
10933,2022-09-10 12:19:58.580611,218.32
11279,2024-01-04 12:19:58.580611,521.38
11757,2023-09-02 12:19:58.580611,131.32
10904,2023-12-31 12:19:58.580611,1108.54
11076,2023-08-03 12:19:58.580611,837.15
11890,2023-10-02 12:19:58.580611,1189.73
11523,2023-01-14 12:19:58.580611,1069.93
11387,2024-06-12 12:19:58.580611,615.02
11303,2022-06-08 12:19:58.580611,666.85
10592,2025-01-04 12:19:58.580611,301.54
12106,2023-11-26 12:19:58.580611,602.86
10127,2024-01-11 12:19:58.580611,1092.36
10735,2024-03-21 12:19:58.580611,146.45
10520,2022-06-15 12:19:58.580611,1048.55
10236,2024-12-08 12:19:58.580611,468.45
11304,2024-06-13 12:19:58.580611,1088.46
11781,2023-01-30 12:19:58.580611,1134.38
11301,2024-07-25 12:19:58.580611,834.66
12051,2024-01-05 12:19:58.580611,827.51
10441,2025-01-02 12:19:58.580611,592.56
12076,2022-07-01 12:19:58.580611,1017.45
10804,2022-08-11 12:19:58.580611,1157.39
10074,2023-11-10 12:19:58.580611,950.34
12175,2024-01-27 12:19:58.580611,780.35
12089,2022-06-28 12:19:58.580611,763.54
11379,2024-03-24 12:19:58.580611,1032.91
10040,2023-06-01 12:19:58.580611,690.74
12081,2024-12-07 12:19:58.580611,982.28
11700,2023-06-08 12:19:58.580611,654.86
11401,2022-05-20 12:19:58.580611,159.31
10587,2023-12-02 12:19:58.580611,516.18
11622,2025-02-21 12:19:58.580611,583.33
10341,2022-09-07 12:19:58.580611,247.2
12074,2022-11-28 12:19:58.580611,203.77
10645,2024-12-11 12:19:58.580611,684.37
10730,2023-10-07 12:19:58.580611,184.51
10167,2023-02-14 12:19:58.580611,426.27
10609,2024-07-06 12:19:58.580611,916.5
12315,2023-08-22 12:19:58.580611,1160.52
11772,2023-06-20 12:19:58.580611,886.84
12040,2024-06-09 12:19:58.580611,1191.81
10454,2025-02-25 12:19:58.580611,865.16
11708,2024-03-25 12:19:58.580611,416.11
10701,2025-02-17 12:19:58.580611,835.98
11599,2022-09-23 12:19:58.580611,869.39
10129,2023-11-10 12:19:58.580611,502.62
11845,2024-10-31 12:19:58.580611,109.66
11386,2022-09-18 12:19:58.580611,870.55
10692,2023-08-19 12:19:58.580611,114.09
11394,2024-05-27 12:19:58.580611,790.62
10793,2025-01-17 12:19:58.580611,271.61
10028,2024-08-10 12:19:58.580611,717.82
